name,id,shortName,path,displayName,geometry
"mv Chiredzi District Hospital",YbDW3tcFc5A,"Chiredzi District Hospital","/uLFWBf4qXuv/nVljIjXbw6R/whpubIpYSTb/YbDW3tcFc5A","mv Chiredzi District Hospital",
"mv Chiredzi NRZ Clinic",SPN07U8I1kP,"Chiredzi NRZ Clinic","/uLFWBf4qXuv/nVljIjXbw6R/whpubIpYSTb/SPN07U8I1kP","mv Chiredzi NRZ Clinic",
"mv Chiredzi ZRP Clinic",FU7AXdidV0z,"Chiredzi ZRP Clinic","/uLFWBf4qXuv/nVljIjXbw6R/whpubIpYSTb/FU7AXdidV0z","mv Chiredzi ZRP Clinic",
"mv Chiredzi ZSA Clinic",z0dLCJK70y4,"Chiredzi ZSA Clinic","/uLFWBf4qXuv/nVljIjXbw6R/whpubIpYSTb/z0dLCJK70y4","mv Chiredzi ZSA Clinic",
"mv Chirindi Rural Health Centre",HNUnbxZ5OUy,"Chirindi Rural Health Centre","/uLFWBf4qXuv/nVljIjXbw6R/rP0Hu6NiXZm/HNUnbxZ5OUy","mv Chirindi Rural Health Centre","POINT (30.18 -21.1161)"
"mv Chirogwe Clinic",v36ugriKdqP,"Chirogwe Clinic","/uLFWBf4qXuv/nVljIjXbw6R/pZZScktxk78/v36ugriKdqP","mv Chirogwe Clinic",
"mv Chirorwe Rural Health Centre",JI5VUIfVM9X,"Chirorwe Rural Health Centre","/uLFWBf4qXuv/nVljIjXbw6R/msJbRmjmVWY/JI5VUIfVM9X","mv Chirorwe Rural Health Centre","POINT (31.918 -19.8853)"
"mv Chitando Rural Health Centre",BDPOo7vb6SH,"Chitando Rural Health Centre","/uLFWBf4qXuv/nVljIjXbw6R/adRrJtX9vjF/BDPOo7vb6SH","mv Chitando Rural Health Centre","POINT (31.2024 -19.9072)"
"mv Chitasa Clinic",pt2kLo8cYjp,"Chitasa Clinic","/uLFWBf4qXuv/nVljIjXbw6R/msJbRmjmVWY/pt2kLo8cYjp","mv Chitasa Clinic","POINT (31.8545 -20.2082)"
"mv Chitsa Clinic",N5W4thMg9Vf,"Chitsa Clinic","/uLFWBf4qXuv/nVljIjXbw6R/whpubIpYSTb/N5W4thMg9Vf","mv Chitsa Clinic","POINT (32.1514 -21.1005)"
"mv Chivi District",pZZScktxk78,"mv Chivi District","/uLFWBf4qXuv/nVljIjXbw6R/pZZScktxk78","mv Chivi District","POLYGON ((31.0393 -21.0188, 31.036 -21.0187, 31.0326 -21.0177, 31.03 -21.0171, 31.0257 -21.015, 31.0233 -21.0131, 31.0213 -21.0109, 31.0179 -21.0062, 31.0132 -20.9999, 31.0103 -20.9975, 31.0074 -20.9954, 31.0043 -20.9939, 31.0008 -20.9929, 30.9975 -20.9925, 30.995 -20.9928, 30.9926 -20.9934, 30.99 -20.9949, 30.9842 -20.9986, 30.9812 -20.9979, 30.9787 -20.9951, 30.9765 -20.9922, 30.9739 -20.9888, 30.9714 -20.9858, 30.969 -20.9832, 30.9639 -20.9785, 30.9555 -20.9727, 30.9531 -20.9715, 30.9506 -20.9705, 30.9476 -20.969, 30.9409 -20.9674, 30.938 -20.9671, 30.9351 -20.9666, 30.9312 -20.9663, 30.9282 -20.9663, 30.9253 -20.9662, 30.9218 -20.9646, 30.9181 -20.9625, 30.9154 -20.9609, 30.9123 -20.9596, 30.9078 -20.9582, 30.901 -20.9564, 30.8972 -20.9557, 30.8906 -20.9553, 30.8859 -20.9551, 30.883 -20.9547, 30.8766 -20.9531, 30.8733 -20.9523, 30.8707 -20.9517, 30.8683 -20.9505, 30.8664 -20.9496, 30.864 -20.9482, 30.8617 -20.9463, 30.8591 -20.9437, 30.8568 -20.9411, 30.8541 -20.9398, 30.8512 -20.939, 30.847 -20.9378, 30.8402 -20.9337, 30.8373 -20.9323, 30.8343 -20.9314, 30.8324 -20.9307, 30.8241 -20.9277, 30.8215 -20.927, 30.8186 -20.927, 30.8159 -20.9266, 30.8119 -20.9252, 30.8108 -20.9216, 30.8115 -20.9189, 30.813 -20.9155, 30.8109 -20.9127, 30.8075 -20.9101, 30.8059 -20.9089, 30.804 -20.9071, 30.8024 -20.9056, 30.8015 -20.9049, 30.7967 -20.9013, 30.7948 -20.8998, 30.7925 -20.8983, 30.7848 -20.8925, 30.7818 -20.8903, 30.7794 -20.8891, 30.7763 -20.8898, 30.7731 -20.8909, 30.7646 -20.8947, 30.7622 -20.8962, 30.7593 -20.8983, 30.7541 -20.9026, 30.7491 -20.905, 30.7448 -20.9071, 30.7382 -20.9121, 30.7354 -20.9124, 30.7328 -20.9125, 30.7303 -20.9129, 30.7254 -20.9126, 30.7169 -20.9129, 30.7099 -20.9128, 30.7072 -20.9114, 30.7044 -20.9106, 30.702 -20.91, 30.6997 -20.9099, 30.6936 -20.9096, 30.6933 -20.9095, 30.692 -20.9089, 30.6897 -20.9068, 30.6891 -20.9016, 30.6902 -20.896, 30.6943 -20.8878, 30.6951 -20.8855, 30.6988 -20.8717, 30.7 -20.8677, 30.7007 -20.8616, 30.701 -20.8588, 30.7034 -20.8502, 30.7036 -20.8479, 30.7048 -20.8382, 30.7049 -20.8376, 30.7061 -20.8338, 30.7072 -20.8315, 30.7083 -20.8292, 30.7087 -20.8268, 30.7071 -20.8247, 30.7043 -20.8244, 30.6991 -20.8261, 30.6971 -20.8264, 30.6944 -20.8267, 30.693 -20.8269, 30.6911 -20.8273, 30.6804 -20.8298, 30.6772 -20.8293, 30.6761 -20.8269, 30.6757 -20.8242, 30.6753 -20.8219, 30.6746 -20.8193, 30.6718 -20.8135, 30.6696 -20.8112, 30.6633 -20.8085, 30.6561 -20.8099, 30.6536 -20.8098, 30.6507 -20.809, 30.6481 -20.8067, 30.6473 -20.803, 30.6464 -20.798, 30.6455 -20.7934, 30.6429 -20.7884, 30.6412 -20.7874, 30.6388 -20.7874, 30.6364 -20.7875, 30.6337 -20.787, 30.6315 -20.7856, 30.6278 -20.777, 30.6346 -20.7712, 30.633 -20.7622, 30.6265 -20.7542, 30.6259 -20.7547, 30.6192 -20.7591, 30.6133 -20.7628, 30.6093 -20.7649, 30.6056 -20.7674, 30.6025 -20.7698, 30.5972 -20.7763, 30.5938 -20.7793, 30.5905 -20.7764, 30.5819 -20.7753, 30.5734 -20.7748, 30.5623 -20.7711, 30.5598 -20.7706, 30.5536 -20.7671, 30.5511 -20.7653, 30.547 -20.7608, 30.5416 -20.7563, 30.5381 -20.7548, 30.5316 -20.7516, 30.5235 -20.7493, 30.5213 -20.7482, 30.5155 -20.7407, 30.5151 -20.7383, 30.5147 -20.7348, 30.514 -20.7308, 30.5127 -20.7262, 30.5133 -20.7225, 30.5141 -20.7181, 30.5153 -20.7152, 30.5203 -20.7063, 30.5216 -20.7029, 30.5224 -20.7, 30.5236 -20.6941, 30.5237 -20.6902, 30.5234 -20.6859, 30.5227 -20.6844, 30.5201 -20.6824, 30.5199 -20.6823, 30.5161 -20.6814, 30.5116 -20.681, 30.5 -20.6829, 30.4957 -20.6838, 30.4921 -20.684, 30.4865 -20.6824, 30.4812 -20.68, 30.4789 -20.6765, 30.479 -20.6737, 30.4802 -20.6695, 30.4815 -20.6661, 30.4812 -20.6619, 30.479 -20.657, 30.4773 -20.6547, 30.4726 -20.6533, 30.4676 -20.6525, 30.4654 -20.6516, 30.4647 -20.6512, 30.4631 -20.6502, 30.461 -20.6484, 30.4587 -20.6469, 30.4561 -20.6427, 30.4552 -20.6402, 30.4531 -20.6369, 30.4506 -20.6325, 30.4504 -20.6269, 30.4501 -20.6244, 30.4524 -20.6211, 30.4537 -20.6177, 30.4503 -20.6119, 30.4494 -20.609, 30.4493 -20.6049, 30.4507 -20.601, 30.4512 -20.5963, 30.4505 -20.5896, 30.4492 -20.5826, 30.4474 -20.5794, 30.4448 -20.5745, 30.4451 -20.5717, 30.4462 -20.569, 30.4476 -20.5666, 30.4529 -20.563, 30.4552 -20.563, 30.4579 -20.5629, 30.4601 -20.5629, 30.4612 -20.5605, 30.4611 -20.5586, 30.4607 -20.5562, 30.4598 -20.554, 30.4588 -20.5521, 30.4565 -20.5488, 30.4545 -20.5457, 30.4524 -20.5425, 30.4505 -20.5398, 30.4491 -20.5373, 30.4442 -20.529, 30.4423 -20.5262, 30.4318 -20.5139, 30.4204 -20.499, 30.4185 -20.497, 30.415 -20.4943, 30.4121 -20.4908, 30.411 -20.4875, 30.4127 -20.4843, 30.414 -20.4816, 30.4135 -20.4781, 30.4113 -20.4751, 30.4076 -20.4709, 30.3977 -20.4615, 30.3941 -20.4574, 30.3911 -20.4564, 30.3745 -20.4406, 30.3717 -20.439, 30.3695 -20.4356, 30.3681 -20.4312, 30.366 -20.4294, 30.3643 -20.4274, 30.362 -20.4206, 30.3603 -20.4164, 30.3572 -20.4159, 30.3524 -20.42, 30.3468 -20.4227, 30.3449 -20.423, 30.3433 -20.4214, 30.339 -20.4181, 30.3338 -20.4113, 30.331 -20.4078, 30.3227 -20.3964, 30.3204 -20.3913, 30.3183 -20.3876, 30.3182 -20.3816, 30.3198 -20.3752, 30.3201 -20.3716, 30.318 -20.3689, 30.3138 -20.365, 30.2908 -20.3581, 30.2869 -20.3567, 30.2827 -20.357, 30.2793 -20.3552, 30.2739 -20.3538, 30.2614 -20.3536, 30.258 -20.3523, 30.2549 -20.3493, 30.25 -20.3424, 30.2435 -20.3346, 30.2431 -20.3316, 30.2436 -20.322, 30.249 -20.3095, 30.2571 -20.2908, 30.2602 -20.2835, 30.2604 -20.2792, 30.2617 -20.276, 30.2674 -20.2702, 30.269 -20.2654, 30.2685 -20.2619, 30.2712 -20.2588, 30.2745 -20.2569, 30.2749 -20.252, 30.277 -20.2474, 30.2794 -20.2412, 30.2794 -20.2412, 30.2778 -20.2364, 30.2786 -20.2322, 30.2774 -20.229, 30.2719 -20.225, 30.2637 -20.2192, 30.2488 -20.2084, 30.2424 -20.2037, 30.2361 -20.1994, 30.2062 -20.1776, 30.1977 -20.1717, 30.185 -20.1826, 30.1696 -20.1958, 30.1576 -20.2064, 30.1572 -20.2063, 30.1555 -20.203, 30.1515 -20.2003, 30.1484 -20.199, 30.1504 -20.1948, 30.1518 -20.1917, 30.1519 -20.1915, 30.1552 -20.1893, 30.1592 -20.1878, 30.1598 -20.1868, 30.1605 -20.1835, 30.1609 -20.1775, 30.1631 -20.1709, 30.1652 -20.1631, 30.166 -20.1585, 30.1667 -20.1551, 30.1667 -20.1519, 30.1656 -20.1489, 30.1635 -20.1429, 30.1623 -20.1398, 30.162 -20.1361, 30.1597 -20.1302, 30.1586 -20.1266, 30.1587 -20.1265, 30.1616 -20.123, 30.1676 -20.1197, 30.1703 -20.115, 30.1712 -20.1105, 30.173 -20.1068, 30.1755 -20.1043, 30.1768 -20.1003, 30.1799 -20.0989, 30.1846 -20.0993, 30.1876 -20.0966, 30.1869 -20.0932, 30.1856 -20.0906, 30.1855 -20.0875, 30.186 -20.0844, 30.1857 -20.0796, 30.1867 -20.0768, 30.1898 -20.0703, 30.1909 -20.0665, 30.1863 -20.064, 30.1813 -20.0612, 30.1751 -20.0574, 30.1701 -20.0536, 30.168 -20.0472, 30.166 -20.044, 30.1604 -20.0437, 30.156 -20.0404, 30.1507 -20.0365, 30.1474 -20.035, 30.1442 -20.0334, 30.1432 -20.03, 30.1429 -20.0275, 30.1447 -20.0246, 30.1451 -20.0241, 30.1501 -20.0234, 30.2009 -20.0185, 30.2116 -20.0178, 30.215 -20.0174, 30.2198 -20.0168, 30.2238 -20.0126, 30.2405 -20.0081, 30.2506 -20.0063, 30.2779 -20.0035, 30.2837 -20.0029, 30.3176 -19.9996, 30.3222 -19.9994, 30.3342 -19.9929, 30.3522 -19.9968, 30.3548 -19.9974, 30.3782 -19.9953, 30.431 -19.9901, 30.4312 -19.9864, 30.4279 -19.985, 30.4315 -19.986, 30.4392 -19.9813, 30.4421 -19.9862, 30.4326 -19.9949, 30.4348 -20.003, 30.4339 -20.0116, 30.4402 -20.0159, 30.44 -20.0214, 30.4421 -20.0245, 30.44 -20.0334, 30.4287 -20.0321, 30.4237 -20.0391, 30.4224 -20.0437, 30.4248 -20.0471, 30.4288 -20.0489, 30.4216 -20.0565, 30.4297 -20.0682, 30.4366 -20.0695, 30.4366 -20.0786, 30.4432 -20.0812, 30.446 -20.0878, 30.4573 -20.0999, 30.4574 -20.1001, 30.4547 -20.1035, 30.4514 -20.1064, 30.4442 -20.1123, 30.4431 -20.1153, 30.4429 -20.1178, 30.4432 -20.1204, 30.4458 -20.1267, 30.4461 -20.1308, 30.4457 -20.1328, 30.4454 -20.1343, 30.4451 -20.1369, 30.4451 -20.138, 30.4465 -20.1409, 30.4482 -20.1428, 30.4496 -20.1445, 30.4515 -20.1469, 30.4532 -20.1496, 30.4549 -20.1539, 30.4564 -20.1572, 30.458 -20.1599, 30.4585 -20.1615, 30.4599 -20.1651, 30.4647 -20.1702, 30.4663 -20.1729, 30.4682 -20.1755, 30.47 -20.1779, 30.4722 -20.1802, 30.4746 -20.1826, 30.4777 -20.1855, 30.4805 -20.1869, 30.4836 -20.1884, 30.4865 -20.1899, 30.4889 -20.1916, 30.49 -20.195, 30.4889 -20.1979, 30.4878 -20.1998, 30.488 -20.2009, 30.4898 -20.2052, 30.4925 -20.2064, 30.4963 -20.2067, 30.4995 -20.2064, 30.5051 -20.2077, 30.5095 -20.2097, 30.5103 -20.2109, 30.5126 -20.2142, 30.5155 -20.2148, 30.5174 -20.2145, 30.5204 -20.2148, 30.5232 -20.2153, 30.5254 -20.2152, 30.5277 -20.2147, 30.53 -20.2134, 30.5328 -20.2121, 30.5351 -20.2111, 30.5369 -20.2092, 30.5397 -20.2089, 30.5431 -20.2146, 30.5435 -20.218, 30.546 -20.2198, 30.5497 -20.2189, 30.5525 -20.2189, 30.5554 -20.2191, 30.5578 -20.2194, 30.5681 -20.2231, 30.5709 -20.2255, 30.5732 -20.2274, 30.5753 -20.2292, 30.5776 -20.2307, 30.5795 -20.2319, 30.5837 -20.2364, 30.5871 -20.236, 30.5889 -20.2334, 30.5899 -20.2311, 30.5951 -20.2275, 30.5992 -20.2276, 30.6025 -20.2293, 30.6042 -20.2316, 30.6074 -20.2361, 30.6071 -20.2382, 30.6068 -20.2392, 30.6045 -20.2471, 30.6057 -20.2513, 30.6087 -20.2532, 30.613 -20.2544, 30.6168 -20.2551, 30.6243 -20.261, 30.6261 -20.2639, 30.6278 -20.2665, 30.6302 -20.2681, 30.6325 -20.27, 30.6345 -20.2714, 30.6366 -20.2729, 30.6386 -20.2747, 30.6407 -20.2769, 30.6426 -20.2796, 30.6445 -20.2825, 30.6451 -20.2833, 30.648 -20.2863, 30.6507 -20.2885, 30.6522 -20.2909, 30.6529 -20.2962, 30.6528 -20.2988, 30.6526 -20.3015, 30.6524 -20.3062, 30.6524 -20.3074, 30.6532 -20.3099, 30.6555 -20.3118, 30.6577 -20.3142, 30.6591 -20.3156, 30.6608 -20.3182, 30.6666 -20.3251, 30.669 -20.3276, 30.6717 -20.3294, 30.6745 -20.331, 30.6772 -20.3323, 30.6799 -20.3337, 30.6825 -20.3351, 30.6842 -20.3369, 30.6844 -20.3438, 30.6838 -20.3465, 30.6828 -20.3493, 30.6821 -20.3513, 30.682 -20.3534, 30.6824 -20.3559, 30.6824 -20.358, 30.6821 -20.3616, 30.6806 -20.3657, 30.6783 -20.37, 30.6776 -20.373, 30.6776 -20.3768, 30.6779 -20.3794, 30.6791 -20.382, 30.6803 -20.3837, 30.6986 -20.406, 30.699 -20.4095, 30.6972 -20.4129, 30.6971 -20.4169, 30.6986 -20.4211, 30.7002 -20.4248, 30.7019 -20.4273, 30.7031 -20.4317, 30.7006 -20.4339, 30.7005 -20.4341, 30.6987 -20.4365, 30.6985 -20.4396, 30.7002 -20.4432, 30.7015 -20.446, 30.7044 -20.4538, 30.7043 -20.4581, 30.7031 -20.4608, 30.7036 -20.464, 30.7076 -20.4716, 30.7109 -20.4799, 30.7116 -20.4838, 30.7121 -20.487, 30.7127 -20.4899, 30.7134 -20.4931, 30.7136 -20.4964, 30.7141 -20.5, 30.7162 -20.5042, 30.7169 -20.5084, 30.7165 -20.5109, 30.7132 -20.5146, 30.712 -20.5175, 30.7103 -20.5197, 30.7107 -20.5219, 30.7115 -20.5247, 30.7112 -20.5324, 30.7119 -20.536, 30.7121 -20.5385, 30.7123 -20.5417, 30.71 -20.5482, 30.7097 -20.5517, 30.7114 -20.5548, 30.7135 -20.5567, 30.7154 -20.5586, 30.7189 -20.5611, 30.7247 -20.5658, 30.7274 -20.5699, 30.7287 -20.5717, 30.7307 -20.574, 30.7329 -20.5766, 30.7347 -20.5797, 30.7363 -20.5831, 30.7372 -20.5858, 30.7377 -20.5883, 30.7405 -20.5997, 30.7445 -20.6086, 30.746 -20.6106, 30.7475 -20.6128, 30.7482 -20.6151, 30.7487 -20.6175, 30.7493 -20.6199, 30.7506 -20.6255, 30.7567 -20.6246, 30.7587 -20.6225, 30.7606 -20.6194, 30.7653 -20.6154, 30.7689 -20.615, 30.7717 -20.6155, 30.7742 -20.6169, 30.7774 -20.6179, 30.7806 -20.6178, 30.7837 -20.6173, 30.7864 -20.6163, 30.7891 -20.6164, 30.7917 -20.6171, 30.7963 -20.6198, 30.7993 -20.6213, 30.8022 -20.6217, 30.8046 -20.6208, 30.8071 -20.6204, 30.8092 -20.6222, 30.8095 -20.6266, 30.8098 -20.63, 30.8109 -20.6329, 30.8118 -20.6374, 30.8115 -20.6415, 30.8108 -20.6442, 30.8105 -20.6472, 30.8109 -20.6501, 30.8108 -20.6582, 30.8115 -20.6619, 30.8121 -20.6685, 30.8132 -20.6725, 30.8166 -20.6758, 30.8243 -20.6807, 30.827 -20.6832, 30.8301 -20.6847, 30.8378 -20.6881, 30.8409 -20.6905, 30.8444 -20.6929, 30.8446 -20.6929, 30.8498 -20.6947, 30.8536 -20.6963, 30.8567 -20.6977, 30.8583 -20.6984, 30.8606 -20.6999, 30.862 -20.7009, 30.8631 -20.7018, 30.8655 -20.7046, 30.8666 -20.7079, 30.8672 -20.7105, 30.8685 -20.7133, 30.8707 -20.716, 30.8756 -20.7208, 30.8791 -20.7212, 30.8838 -20.719, 30.8881 -20.717, 30.8909 -20.7165, 30.8933 -20.7173, 30.8964 -20.7201, 30.8989 -20.7222, 30.9002 -20.7233, 30.9014 -20.7245, 30.9038 -20.7267, 30.9133 -20.737, 30.914 -20.7379, 30.9153 -20.7397, 30.9167 -20.742, 30.9179 -20.7451, 30.919 -20.7485, 30.9199 -20.7507, 30.9205 -20.7526, 30.9213 -20.7547, 30.9235 -20.7557, 30.9238 -20.7557, 30.926 -20.7543, 30.9284 -20.7518, 30.9327 -20.7506, 30.934 -20.751, 30.9365 -20.7518, 30.9429 -20.7553, 30.9455 -20.7566, 30.948 -20.7586, 30.9509 -20.7607, 30.9543 -20.7631, 30.9596 -20.7684, 30.9621 -20.7703, 30.9645 -20.7732, 30.967 -20.7759, 30.97 -20.7769, 30.9757 -20.779, 30.9775 -20.7809, 30.979 -20.7827, 30.9807 -20.7849, 30.9825 -20.7872, 30.9849 -20.7902, 30.9857 -20.7912, 30.9896 -20.7981, 30.9921 -20.8007, 30.9925 -20.801, 30.9945 -20.8038, 30.9946 -20.804, 30.9953 -20.8072, 30.9977 -20.8144, 30.9997 -20.8165, 31.0014 -20.8172, 31.0102 -20.8308, 31.0124 -20.8343, 31.0138 -20.8369, 31.015 -20.8401, 31.0158 -20.844, 31.0162 -20.8468, 31.0168 -20.8505, 31.0176 -20.8537, 31.0184 -20.8561, 31.0192 -20.8587, 31.0196 -20.8618, 31.0225 -20.8691, 31.0236 -20.871, 31.0246 -20.873, 31.0255 -20.8751, 31.0269 -20.8779, 31.0275 -20.8791, 31.0288 -20.8826, 31.0296 -20.8848, 31.0315 -20.8872, 31.0337 -20.8848, 31.0358 -20.8827, 31.0388 -20.8825, 31.0415 -20.8836, 31.0423 -20.8873, 31.0421 -20.8904, 31.0417 -20.8934, 31.04 -20.8945, 31.0388 -20.8967, 31.0422 -20.9002, 31.0433 -20.9033, 31.0438 -20.9058, 31.0458 -20.9072, 31.0476 -20.9087, 31.0489 -20.9104, 31.0511 -20.9143, 31.0523 -20.9166, 31.0542 -20.9193, 31.0578 -20.9205, 31.0578 -20.9205, 31.0543 -20.9231, 31.0412 -20.999, 31.0393 -21.0128, 31.0393 -21.0188))"
"mv Chivi District Hospital",ZmycPHadal5,"Chivi District Hospital","/uLFWBf4qXuv/nVljIjXbw6R/pZZScktxk78/ZmycPHadal5","mv Chivi District Hospital","POINT (30.5066 -20.319)"
